"","X","file","Pelvis_height","Model_mass","Model_weight","Step_length_R","Step_length_L","Duty_factor_R","Duty_factor_L","Stride_freq","Stride_time","Target_speed","Speed","COT.main","Meta","flight_time","contact_events_total","Gravity","cong","GRFvert_R_max","GRFvert_R_min","GRFfore_R_max","GRFfore_R_min","med_gas_r_tendon","med_gas_r_muscle","lat_gas_r_tendon","lat_gas_r_muscle","soleus_r_tendon","soleus_r_muscle","EMA_knee","EMA_ankle","EMA_hip","metabolic.energy","muscle.activation","actuator.excitation","joint.accelerations","limit.torques","dadt","dFdt","arm.accelerations","planet","scale","job","filename","status_color","COT.status","grf","gait","bounds","status"
"897",897,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1627.mat",0.423568162083412,5,49.05,1.81396005082515,1.79093738971406,0.15,0.15,2.6413985045862,0.37858732722977,4.8,4.75240421852754,6.50227189346892,5.53458347042413,76,2,-3.73,57.5253540805069,103.146563778582,-1.74910389369375e-06,10.5705772158966,-9.08177342405955,1,1,1,1,1,1,0.00498801456551059,0.00363926392147318,0.00583063474028067,275.353114418816,80.3269913998956,5.19895646934575,1312.95337256929,1.83821922802253,1.74832532830707e-06,6.60509012075116e-07,0.000161415934482201,"mars","scale5","job1627",NA,NA,NA,NA,NA,NA,NA
"898",898,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1930.mat",0.423568162083412,5,49.05,1.75059754714039,1.72833536726955,0.18,0.18,2.85033999398341,0.350835339682576,5,4.94948970294044,6.03659107354602,5.35129170615729,72,2,-3.73,57.6120873924255,126.049879342173,-2.25571927994364e-06,9.15514192357787,-10.2212762145576,1,1,1,1,1,1,0.00710014524324077,0.00291539475314701,0.00585315111643058,236.830376928662,83.748363422745,6.10775006946011,791.531750193842,0.579148114836291,1.6995163467483e-06,6.82249833613835e-07,0.000155568034068454,"mars","scale5","job1930",NA,NA,NA,NA,NA,NA,NA
"899",899,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1936.mat",0.423568162083412,5,49.05,1.87165853646738,1.8479524740614,0.15,0.15,2.93345980215505,0.340894393461726,5.5,5.44696255865536,6.86762367289716,6.69988459938019,78,2,-3.73,57.8575924729979,114.464558478737,-8.57844842016818e-05,3.1954955507414,-18.5288710664195,1,1,1,1,1,1,0.00518921875070189,0.00370318160811075,0.00632814515887873,306.761584042432,94.6611230417315,10.6843335889369,3075.62617915286,1.33394556219559,2.11810013423049e-06,8.92349233116934e-07,0.000153027489832524,"mars","scale5","job1936",NA,NA,NA,NA,NA,NA,NA
"900",900,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1937.mat",0.423568162083412,5,49.05,1.45408613768005,1.43816429133434,0.19,0.19,4.11444428886983,0.243046187963985,6,5.94268326995075,6.547827192448,6.96925309452345,72,2,-3.73,57.4097343224727,90.3940306147495,-0.0128126819945086,6.49286815026083,-17.4564193805497,1,1,1,1,1,1,0.00715174249460503,0.00337875099007827,0.0059458848793446,299.230794645966,94.2065475783998,11.0221002454788,3003.98509009114,0.241431353042565,2.24683737310935e-06,9.31387643351645e-07,0.000132596955290602,"mars","scale5","job1937",NA,NA,NA,NA,NA,NA,NA
"901",901,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1938.mat",0.423568162083412,5,49.05,1.69043770759359,1.6732439195808,0.17,0.17,3.7157736417013,0.269122959691953,6.3,6.24224813636066,5.47862889467647,6.12518704613836,74,2,-3.73,57.3973348438955,100.871847073089,-0.00050992411921879,0.000487302004301369,-13.8246500722704,1,1,1,1,1,1,0.00513149419059255,0.00408178074853941,0.0061777161441024,206.77667996584,82.4712627534762,15.0215334273792,2726.36179658743,0.406528826296413,2.07961836339407e-06,9.86258179369624e-07,0.000125850128717701,"mars","scale5","job1938",NA,NA,NA,NA,NA,NA,NA
"902",902,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1939.mat",0.423568162083412,5,49.05,1.46553695713275,1.45163853267238,0.19,0.19,4.41598600008988,0.226449993269826,6.5,6.43455000893202,5.69116915282358,6.55882612354649,74,2,-3.73,57.2697851849831,89.5326878733714,-0.0158124004302128,4.17975849974717,-18.0511841188282,1,1,1,1,1,1,0.00615780326858579,0.0038449871685634,0.00618572313539792,235.505756427697,88.0230654640956,10.0093812660756,2788.85010092153,0.190696471079853,2.23881295521716e-06,9.04474475750519e-07,0.000123913513064788,"mars","scale5","job1939",NA,NA,NA,NA,NA,NA,NA
"903",903,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1945.mat",0.423568162083412,5,49.05,1.74771390066349,1.72591554888698,0.17,0.17,2.91185526921387,0.343423662079873,5.1,5.04841083119809,6.35332897151031,5.7446354854813,72,2,-3.73,57.6044242119022,129.160761938879,-1.04157159088449e-06,9.74585253548375,-13.0018950975976,1,1,1,1,1,1,0.00708818194483894,0.00291824419947412,0.00586967273916148,263.727867149423,88.0908719457711,6.3119539144264,933.449939688732,0.54309066566604,1.77062073836833e-06,7.44125671462966e-07,0.000152399527520489,"mars","scale5","job1945",NA,NA,NA,NA,NA,NA,NA
"904",904,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1946.mat",0.423568162083412,5,49.05,1.81035103138505,1.78881430597448,0.18,0.18,2.86555543571904,0.348972484543498,5.2,5.14741651801807,6.85026147442961,6.31542968350242,72,2,-3.73,57.757557934395,129.525004737618,-0.00412213747161323,11.1856972615833,-10.6280654253215,1,1,1,1,1,1,0.00713973933899815,0.00299543674033389,0.00593627718359496,311.280912948064,92.7922511683926,10.3292535642484,1213.0634203629,0.455191916547433,1.80740964073017e-06,7.8917779056114e-07,0.000145957368448484,"mars","scale5","job1946",NA,NA,NA,NA,NA,NA,NA
"905",905,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1947.mat",0.423568162083412,5,49.05,1.3181282482749,1.30584632057289,0.2,0.2,4.0044689627115,0.249721001538961,5.3,5.24726107890527,6.51861009729664,6.12624162127228,70,2,-3.73,56.9223457441642,87.7681893896289,-0.0397757844344079,2.9289148215619,-6.82981122236194,1,1,1,1,1,1,0.00513916972682866,0.00392251531391372,0.00599024961322326,255.903770569245,98.3650857184269,7.1947440699174,2282.13015797499,0.220050099229763,1.12398358749881e-06,5.50490427388459e-07,8.9557438536446e-05,"mars","scale5","job1947",NA,NA,NA,NA,NA,NA,NA
"906",906,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1948.mat",0.423568162083412,5,49.05,1.86073100961757,1.83680891909698,0.15,0.15,2.89664162605787,0.345227380219945,5.4,5.34607295140815,7.08643230988472,6.78529864367632,78,2,-3.73,57.9076170303077,114.615120747388,-1.32504645336283e-07,3.8225518328519,-16.7429379660399,1,1,1,1,1,1,0.00513619293972798,0.00363764549205212,0.00625418958471306,375.125175004327,93.1168828046422,10.3004437062251,3127.58949248151,1.39987832669332,2.04598837674744e-06,8.30177658723938e-07,0.000150568407344143,"mars","scale5","job1948",NA,NA,NA,NA,NA,NA,NA
"907",907,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job1949.mat",0.423568162083412,5,49.05,1.87165853646738,1.8479524740614,0.15,0.15,2.93345980215505,0.340894393461726,5.5,5.44696255865536,6.86762367289716,6.69988459938019,78,2,-3.73,57.8575924729979,114.464558478737,-8.57844842016818e-05,3.1954955507414,-18.5288710664195,1,1,1,1,1,1,0.00518921875070189,0.00370318160811075,0.00632814515887873,306.761584042432,94.6611230417315,10.6843335889369,3075.62617915286,1.33394556219559,2.11810013423049e-06,8.92349233116934e-07,0.000153027489832524,"mars","scale5","job1949",NA,NA,NA,NA,NA,NA,NA
"908",908,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job579.mat",0.423568162083412,5,49.05,0.198125181075577,0.199706658982471,0.71,0.71,0.500000499735554,1.99999800105978,0.1,0.0989697496995946,23.1332550025909,0.410058350568952,100,0,-3.73,67.7770678373391,18.5213506641992,0.0990359347963688,0.866410950249108,-0.725603403622131,1,1,1,1,1,1,0.00526430638756395,0.00400059148053188,0.00585723899960347,18.9730696614904,70.9841984764232,2.63197975138574,13.9759370431309,11.2371082662827,1.33622683797489e-08,8.87476964080963e-09,2.75932112838618e-05,"mars","scale5","job579","mars_scale5_job579","#ffffff","23.1333","","walking on toes","","ok"
"909",909,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job580.mat",0.423568162083412,5,49.05,0.626570893141384,0.628876807661472,0.55,0.55,0.790307288927743,1.2653306049559,0.5,0.49422607584277,6.17440330566036,0.546546468613817,74,4,-3.73,59.856658950073,25.2159974250321,0.0173788888413223,5.81839659249161,-4.857514834049,1,1,1,1,1,1,0.0105581233841775,0.003392084839161,0.00664673972990509,11.984386446979,22.5963260500268,4.14678331836054,39.2522681309928,2.23471136075429,6.20567903929035e-08,2.92729252480135e-08,0.000213845415388505,"mars","scale5","job580","mars_scale5_job580","#ffffff","6.1744","","straight leg walking on toes","","ok"
"910",910,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job581.mat",0.423568162083412,5,49.05,0.835653065206658,0.832353256516188,0.39,0.39,1.18690837151115,0.842525020467099,1,0.989480661997712,5.27239551230616,0.934376131671129,36,2,-3.73,56.1864155968453,38.9116635293829,0.00123537922584884,7.66792552059737,-8.97936048661866,1,1,1,1,1,1,0.00470727987318046,0.00361676511347173,0.00582996287626587,25.9358711593906,26.0929226977457,6.38728076544608,118.061580579287,1.3536932879082,1.82689916928327e-07,7.77983587064899e-08,0.000364943702308392,"mars","scale5","job581","mars_scale5_job581","#ffffff","5.2724","","crouched running","","ok"
"911",911,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job582.mat",0.423568162083412,5,49.05,0.822639669261806,0.81599833955351,0.3,0.3,1.81326994726395,0.551489865868511,1.5,1.48497326748183,4.06942599540049,1.0823263553132,56,2,-3.73,56.2761324821142,52.2165184367995,-0.00212417423582204,3.17782424862938,-6.61048006687338,1,1,1,1,1,1,0.0065462456503108,0.00286206663212624,0.00548310213204684,23.5224759943286,32.1711782370413,6.56666732829698,109.522361126582,0.959810853842347,2.63125368215429e-07,9.92342482246936e-08,0.000315631260642185,"mars","scale5","job582","mars_scale5_job582","#ffffff","4.0694","","straight leg running","","ok"
"912",912,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job583.mat",0.423568162083412,5,49.05,1.08540203193829,1.07313718449959,0.23,0.23,1.83567243708986,0.544759500548653,2,1.97997113522994,3.73920228465707,1.32600225535645,66,2,-3.73,56.8361692846676,68.2957974258725,-0.00371713272181964,3.56291575171555,-7.36040376189468,1,1,1,1,1,1,0.00682072683354782,0.00285111281058661,0.00545279021517556,30.8692244656608,29.6135607261885,6.15461927983532,132.015451543545,0.726775625514031,4.55152579905068e-07,1.51750089519982e-07,0.00024570841385701,"mars","scale5","job583","mars_scale5_job583","#ffffff","3.7392","","running","","ok"
"913",913,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job584.mat",0.423568162083412,5,49.05,1.37390237248403,1.35724089680171,0.19,0.19,1.81367942632866,0.551365354584327,2.5,2.47493057101106,3.63128784431308,1.6096451280056,70,2,-3.73,57.1289444035168,85.9033154388684,-0.00277225909733995,5.37866370612582,-8.77244258664592,1,1,1,1,1,1,0.00682596642505598,0.00284567604392306,0.00551605511127041,41.1946538748674,29.8130400692274,5.17759044937306,162.480982540718,0.584927555864419,6.90927910930442e-07,1.91466227729909e-07,0.000195625915971629,"mars","scale5","job584","mars_scale5_job584","#ffffff","3.6313","","running","","ok"
"914",914,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job585.mat",0.423568162083412,5,49.05,2.35131985332793,2.30546830407189,0.13,0.13,1.27768799289772,0.782663690633938,3,2.97160275830526,7.19094568040881,3.82721803320467,84,2,-3.73,58.1002627806756,162.068871679539,-0.00131296400318662,9.14347947557785,-10.6610003437502,1,1,1,1,1,1,0.00610199367072231,0.00347447429386058,0.00660677666305813,238.157709836693,93.937995213944,6.82396240158765,1068.83603338718,8.82755107343995,1.70927586302813e-06,7.59445541480421e-07,0.000181540239439412,"mars","scale5","job585","mars_scale5_job585","#ffffff","7.1909","","leaping","","ok"
"915",915,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job586.mat",0.423568162083412,5,49.05,1.67567220070159,1.65465289149496,0.17,0.17,2.08342056692904,0.479979902221087,3.5,3.46488492055627,4.2367916348552,2.62925291590723,72,2,-3.73,57.5274441442676,98.6840913726419,-0.0126411527889815,8.26065812842072,-11.3381666515044,1,1,1,1,1,1,0.00662801587017544,0.00291047000787795,0.00548639623807865,78.0176786085285,42.3684665498155,4.53476722846873,267.042901458672,0.430211891160503,1.03957977546889e-06,2.93304225243157e-07,0.000170067278930349,"mars","scale5","job586","mars_scale5_job586","#ffffff","4.2368","","running","","ok"
"916",916,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job587.mat",0.423568162083412,5,49.05,1.75452364425946,1.73293406197927,0.17,0.17,2.27427993069709,0.439699610633899,4,3.95985035867956,4.78132960470318,3.39104771644461,72,2,-3.73,57.596834783797,103.814755934915,-0.0359539467735454,9.44444007468867,-11.0249099015795,1,1,1,1,1,1,0.00664342738054822,0.00296146172965096,0.00558187420354225,110.773614257724,54.355328266976,4.99470836469868,378.207960085062,0.39490688504209,1.20375584984403e-06,3.49951973190774e-07,0.000169103697004536,"mars","scale5","job587","mars_scale5_job587","#ffffff","4.7813","","running","","ok"
"917",917,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job588.mat",0.423568162083412,5,49.05,1.90528745881135,1.88384308568646,0.14,0.14,2.35667847997057,0.424326020074019,4.5,4.4550639473262,5.63708620525772,4.49795454107705,78,2,-3.73,57.6348982215034,110.524804052704,-0.237079857382968,10.0497012113307,-8.438105957235,1,1,1,1,1,1,0.00488279862901375,0.00332035711681895,0.00579100191374133,198.146286889539,68.8128958632008,5.1412243606709,876.78041477696,0.863778841422844,1.64503827617187e-06,5.5184341948102e-07,0.0001491221970673,"mars","scale5","job588","mars_scale5_job588","#ffffff","5.6371","","running","","ok"
"918",918,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job589.mat",0.423568162083412,5,49.05,1.81158862899982,1.79203894713322,0.15,0.15,2.75298496170272,0.363242085921712,5,4.94971549118349,7.32940919970348,6.49764004602898,76,2,-3.73,57.5026290521333,102.716248399042,-0.153768829315632,10.4551511757957,-8.1305347347322,1,1,1,1,1,1,0.0048836842420693,0.00355645743583019,0.00588859406812492,395.070705091026,94.1765003706057,10.2383482008219,2978.77048858252,0.795483585393504,2.0647287988501e-06,8.35912690023503e-07,0.000150609805130372,"mars","scale5","job589","mars_scale5_job589","#ff0000","7.3294","","running","","not_feasible"
"919",919,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_job590.mat",0.423568162083412,5,49.05,1.84620878696572,1.82435515970948,0.15,0.15,2.97208207510007,0.336464463205085,5.5,5.44641273428746,6.89673732214128,6.72760799576344,78,2,-3.73,57.8319511517059,112.30307993344,-0.000227785863763537,2.33211482327488,-16.5203636270968,1,1,1,1,1,1,0.00507249178583676,0.00349381177943104,0.00623081260274442,370.823477771452,90.4781203939396,8.6302235285527,3049.03268720799,0.276318417964251,1.94348235392688e-06,8.51052882638577e-07,0.000143305276833275,"mars","scale5","job590","mars_scale5_job590","#ff0000","6.8967","","leaping","","not_feasible"
"920",920,"./Falisse_et_al_2022_mars_scale5/Falisse_et_al_2022_mars_scale5_v1.mat",0.423568162083412,5,49.05,1.89669737535753,1.88338581007092,0.09,0.09,1.86942505345379,0.534923824922795,3.5,3.53432883918294,3.01669916659182,1.9096131696044,100,0,-3.73,60.2569632351697,5.89535406460539,-0.00113670616430029,0.00199919852984092,-9.62485223633265,1,1,1,1,1,1,0.000817608644594318,0.000270886191762024,0.000506347218967838,38.6295315158295,36.7245236823093,2707.74853807794,332.939865097739,1.73914515245399,2.38051480645343e-09,5.94447628068765e-09,2.72590997940224e-06,"mars","scale5","v1",NA,NA,NA,NA,NA,NA,NA
"921",921,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1144.mat",1.84677758730575,500,4905,0.193209628959484,0.198490849128467,0.82,0.82,0.504049624300987,1.98393164440266,0.1,0.0986202988720849,26.9051942636305,0.475235516326701,0,0,-3.73,69.7120808841744,1798.6180546295,27.2782367832645,87.1862673422798,-143.574833728546,1,1,1,1,1,1,4.38318260204023,1.24945371515889,2.59163301067769,1832.49266163654,248.836263013162,8755.11364702422,119.262886387554,0.786481419225706,1.37696421665125e-07,9.89663092037078e-08,7.64932768701963e-06,"mars","scale500","job1144","mars_scale500_job1144","#ffffff","26.9052","","shuffling","","ok"
"922",922,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1145.mat",1.84677758730575,500,4905,0.98793840396608,0.999138265437603,0.62,0.62,0.49999999637865,2.0000000144854,0.5,0.494225793061689,5.9596809439929,0.527539350616034,0,2,-3.73,62.8221595067548,1898.93954429517,1.45089932965846,125.232783840251,-198.869331569875,1,1,1,1,1,1,3.59817481604326,1.25324456876096,2.59376151380427,467.844286363151,80.3571294201145,1809.90643378114,25.9562236124211,4.33280048694649,4.48493782066239e-08,3.21435253710451e-08,1.24276080170927e-06,"mars","scale500","job1145","mars_scale500_job1145","#ffffff","5.9597","","walking","","ok"
"923",923,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1146.mat",1.84677758730575,500,4905,1.97268541980242,1.99679028819384,0.59,0.59,0.499999995022824,2.0000000199087,1,0.988479441868755,3.60710430587408,0.638605692722292,0,2,-3.73,59.3120914660863,2591.13369334181,0.00014282560017368,327.372857850215,-410.735806412509,1,1,1,1,1,1,3.09962385906025,1.29103366234563,2.60818688919033,437.006814333585,54.1258427165029,824.886214400357,39.7099331057901,3.03111425151836,5.87776544835738e-08,4.60159647427677e-08,1.45346698400159e-06,"mars","scale500","job1146","mars_scale500_job1146","#ffffff","3.6071","","walking","","ok"
"924",924,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1147.mat",1.84677758730575,500,4905,2.98674169326582,2.996692596935,0.5,0.5,0.499999995299097,2.00000001880361,1.5,1.48279625602276,2.94916417193095,0.783225598663105,10,4,-3.73,54.8575816088821,3839.96671357865,-4.36592422989748e-10,515.249528637089,-628.891315826914,1,1,1,1,1,1,3.24635570369682,1.27791426143983,2.47299747352234,516.493564532129,57.2621379757557,552.780271723363,94.654244778874,4.72534296820769,1.73803328119606e-07,1.23123446454461e-07,1.57620489031315e-06,"mars","scale500","job1147","mars_scale500_job1147","#ffffff","2.9492","","skipping","","ok"
"925",925,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1148.mat",1.84677758730575,500,4905,3.86475483187041,3.81325577175143,0.43,0.43,0.512710570125156,1.95041814674485,2,1.98095625182051,2.58483080498644,0.917093148006469,20,4,-3.73,54.3104223329668,4525.19664511548,-1.02118762734739e-06,526.058601807413,-616.818309442296,1,1,1,1,1,1,3.28542171707139,1.36511385080381,2.44926250717149,596.814967331729,57.7330697067429,413.463953096502,127.974814888647,5.84033513245658,2.47515574607082e-07,1.73836397811948e-07,1.38870241356192e-06,"mars","scale500","job1148","mars_scale500_job1148","#ffffff","2.5848","","skipping","","ok"
"926",926,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1149.mat",1.84677758730575,500,4905,3.00846566731336,2.99388150894517,0.48,0.48,0.825887640011568,1.21081845950133,2.5,2.47290402547824,2.4569180094311,1.0881890929777,0,2,-3.73,56.5477040068511,5749.42332624066,-1.1164869752451,281.248678324132,-1196.76172607778,1,1,1,1,1,1,2.8875852821334,1.82133485483161,2.66340595259986,694.973230092973,58.9252359732857,459.067995902394,146.909158796357,6.96010315655628,2.93472732213752e-07,1.95757649154191e-07,2.16734068686383e-06,"mars","scale500","job1149","mars_scale500_job1149","#ffffff","2.4569","","running","","ok"
"927",927,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1150.mat",1.84677758730575,500,4905,3.95620452407982,3.94418997562447,0.34,0.34,0.752260616103162,1.32932653736437,3,2.96769539299384,2.78348504082921,1.47949893709901,42,3,-3.73,56.4274825256685,6757.78593184103,-0.656282693713378,538.916226743468,-2307.21095361432,1,1,1,1,1,1,3.19989653641509,1.47140282245274,2.62149939637115,1420.44453600101,64.5952842166892,391.75809066769,376.681841061118,14.7728794490403,4.8885915241091e-07,3.34272710514454e-07,2.77150681664065e-06,"mars","scale500","job1150","mars_scale500_job1150","#ffffff","2.7835","","skipping (knees turned out)","","ok"
"928",928,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1151.mat",1.84677758730575,500,4905,3.76573986785253,3.76863057593241,0.36,0.36,0.92031043974645,1.08658986882242,3.5,3.46386749057267,2.93564960587877,1.82125992242076,28,1,-3.73,55.924478747112,3472.00240002251,-13.7182202083968,360.127792477813,-580.45499044951,1,1,1,1,1,1,2.36962622093486,2.86425481945814,2.535601377431,1999.80734339479,74.2215781671008,382.118969698568,295.110503182573,97.8157415939577,5.78780769292149e-07,2.75058391639395e-07,2.34264237840727e-06,"mars","scale500","job1151","mars_scale500_job1151","#ff8ad8","2.9356","","running on tips of toes","","strange_movement?"
"929",929,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1152.mat",1.84677758730575,500,4905,3.86251401635101,3.8283164108727,0.3,0.3,1.03109660196288,0.969841233203866,4,3.95887842890014,2.19841582454597,1.55879301233691,24,2,-3.73,57.0044267626429,6501.03416745161,-0.010487043985043,466.081336705075,-820.834466515034,1,1,1,1,1,1,2.88232534059651,1.52899312886398,2.44926448426937,1125.85834001366,55.8944064049171,322.800315257711,230.8236933671,11.6344987431359,4.87207571454746e-07,2.96092354455002e-07,2.39340960273984e-06,"mars","scale500","job1152","mars_scale500_job1152","#ffffff","2.1984","","running","","ok"
"930",930,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1153.mat",1.84677758730575,500,4905,3.9876890820801,3.94546130857646,0.27,0.27,1.12500040894447,0.888888565772384,4.5,4.45405312801816,2.29380940713128,1.82986548625264,28,2,-3.73,57.1807069356354,7187.39643944208,-0.00518182924823511,564.759378043965,-2102.64640223623,1,1,1,1,1,1,2.8509853084497,1.64908546864259,2.40391484577311,1491.32323881667,58.5473639466975,282.586196514205,261.586248490653,13.6045631395424,5.57532100783399e-07,3.35964917824541e-07,2.57776143198051e-06,"mars","scale500","job1153","mars_scale500_job1153","#7030a0","2.2938","","running","","max_iterations"
"931",931,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1154.mat",1.84677758730575,500,4905,3.97315918952875,3.94769967063782,0.26,0.26,1.25000035780344,0.799999771005863,5,4.94902595737173,3.45061941541547,3.05860389060931,48,1,-3.73,57.096952762436,4264.05095971823,-18.6793567437029,563.796225320428,-683.921002504344,1,1,1,1,1,1,2.40181567277484,2.36898840939921,2.44285181492566,4727.98686896975,100.691165388568,270.622168940012,579.797829461977,103.318259819768,8.76083215125156e-07,5.54851391733746e-07,2.99349007218047e-06,"mars","scale500","job1154","mars_scale500_job1154","#7030a0","3.4506","","running on tips of toes","","max_iterations"
"932",932,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1155.mat",1.84677758730575,500,4905,3.98457382036535,3.94384441296287,0.23,0.23,1.37499999131444,0.72727273186674,5.5,5.44374417612552,2.69231401142763,2.62500335283766,46,2,-3.73,57.1873418948206,7075.66794733567,-0.0120040321507932,863.932248723101,-2815.56735647246,1,1,1,1,1,1,2.91576831212746,1.39730658985482,2.37734648940896,2900.78204729204,76.9962886045028,220.623741869596,360.480293319652,27.0734728654976,8.07648770622959e-07,4.98100917147839e-07,2.70203529428272e-06,"mars","scale500","job1155","mars_scale500_job1155","#ed7d31","2.6923","","running","","restoration_failed"
"933",933,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1156.mat",1.84677758730575,500,4905,3.98217335143012,3.94714021411844,0.23,0.23,1.50000010001228,0.666666622216768,6,5.93785904415333,3.26112024257641,3.46819205846935,42,2,-3.73,57.2968830838826,8732.96516167572,-0.579408165108197,945.045321290065,-3016.33063443518,1,1,1,1,1,1,2.8730479569705,1.49471998317582,2.44828842608842,5458.69723267647,84.4149520871976,214.709751755049,459.522652706544,148.094871519704,9.72298103994878e-07,5.73380322415454e-07,3.20874343130066e-06,"mars","scale500","job1156","mars_scale500_job1156","#7030a0","3.2611","","running","","max_iterations"
"934",934,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1157.mat",1.84677758730575,500,4905,3.96949312782995,3.95483215966369,0.2,0.2,1.57499374921909,0.634923154771768,6.3,6.2364150175253,5.52234889827663,6.16829724201074,60,1,-3.73,56.9227560454418,6724.88535016924,-32.8204858220684,463.169828349667,-1273.30027414326,1,1,1,1,1,1,2.46359349511359,2.62351413342761,2.62855264601017,29849.2617287385,126.290128010979,106290.148940276,1511.70556504632,135.342262668256,1.21496465828932e-06,6.47671313077658e-07,7.47785543303288e-05,"mars","scale500","job1157",NA,NA,NA,NA,NA,NA,NA
"935",935,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1158.mat",1.84677758730575,500,4905,3.97544544137552,3.95072634319222,0.2,0.2,1.62499998470525,0.61538462117671,6.5,6.43285774221431,5.50566204730362,6.34336848842016,60,1,-3.73,57.0116267316435,6745.41380738265,-21.0520315396279,246.808036855597,-1399.0079514464,1,1,1,1,1,1,3.37385068724091,2.37165348737073,2.58572884456764,31716.9047578945,124.87227249844,115949.759781357,1541.22262352079,2518.055782659,1.19565377015731e-06,7.1722949075735e-07,7.34761103165281e-05,"mars","scale500","job1158",NA,NA,NA,NA,NA,NA,NA
"936",936,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1843.mat",1.84677758730575,500,4905,3.98270671947521,3.94738186038319,0.3,0.3,1.02500000895468,0.975609747574371,4.1,4.05791441381279,2.20240505867161,1.60068738495004,26,2,-3.73,57.073228770151,6925.74209903482,-0.0727816791232951,481.861784375165,-732.772894247834,1,1,1,1,1,1,2.86923974220387,1.53218228518456,2.43579626495364,1175.9744128989,56.19112349196,317.827908760407,238.009899784571,10.2495056472568,4.8082124207826e-07,2.92645252803029e-07,2.48027637726476e-06,"mars","scale500","job1843",NA,NA,NA,NA,NA,NA,NA
"937",937,"./Falisse_et_al_2022_mars_scale500/Falisse_et_al_2022_mars_scale500_job1844.mat",1.84677758730575,500,4905,3.9826250476951,3.95160573041402,0.37,0.37,1.04999998950818,0.952380961897343,4.2,4.1570351340801,2.24435259129973,1.67101837169493,20,2,-3.73,57.2892825587721,6809.60645189428,-0.245654643590709,515.988572955677,-869.037790061435,1,1,1,1,1,1,2.91286305838781,1.69373757050627,2.47877342263585,1206.47626111173,59.0718119757018,306.146555356615,262.669157630709,6.03862844936458,5.27573290305306e-07,3.24512900881792e-07,2.35067839326685e-06,"mars","scale500","job1844",NA,NA,NA,NA,NA,NA,NA
